2022-07-25 09:27:58.101: (127ms) 84% BLINK > PositionLook packet: 39 Position Packet: 25 (=64) Ping: 127 Warn for Timer: 0. Player version: V1_19. TPS: [19.999992702002665, 20.000006224601936, 20.000002212222466]
2022-07-25 09:28:02.1: (102ms) 84% TIMER > Flying: 0, position: 2, look: 0, positionLook: 17, sum: 28.0, median: 20. Player version: V1_19. TPS: [20.000038850075466, 20.000003204600514, 20.0000015743779]
2022-07-25 09:28:32.101: (71ms) 85% TIMER > Flying: 0, position: 12, look: 0, positionLook: 6, sum: 27.0, median: 20. Player version: V1_19. TPS: [19.999949086462944, 19.999993378535525, 19.999998047044635]
2022-07-25 09:38:29.58: (105ms) 90% SPEED > Calculated speed: 0.35396289772425465, Walk Speed: 0.2, Velocity Y: 0.0,-0.230527368912964,-0.004338069538768449, speed: 0.35869519129938265. Player version: V1_19. TPS: [19.608091407090694, 19.920371257473075, 19.973388543501628]
2022-07-25 11:22:48.487: (30ms) 90% SPEED > Calculated speed: 0.3417672734557833, Walk Speed: 0.2, Velocity Y: -0.012475916187778647,-0.1552320045166016,0.002249892624189759, speed: 0.3565696029057169. Player version: V1_19. TPS: [20.107173373147003, 19.99897929296147, 19.77354605312846]
2022-07-25 11:26:29.3: (30ms) 85% TIMER > Flying: 0, position: 18, look: 0, positionLook: 8, sum: 27.0, median: 26. Player version: V1_19. TPS: [20.34807350509206, 19.99983916469341, 19.99994482459666]
2022-07-25 11:26:57.792: (29ms) 90% SPEED > Calculated speed: 0.3115280086479974, Walk Speed: 0.2, Velocity Y: 0.029092234222445893,-0.1552320045166016,0.03585949591831189, speed: 0.36458457610490314. Player version: V1_19. TPS: [20.00084826930985, 20.00089623629351, 19.999965265126992]
2022-07-25 11:53:45.187: (41ms) 90% SPEED > Calculated speed: 0.30474223238233195, Walk Speed: 0.2, Velocity Y: -0.0318581726324598,-0.230527368912964,0.0034557271856062687, speed: 0.3409072207001773. Player version: V1_19. TPS: [20.29965113596237, 19.81951455427027, 19.84726089665531]
2022-07-25 13:42:40.899: (137ms) 100% NUKER > Type: QUARTZ_BLOCK. Last: 1658781760899, Now: 1658781760899, diff: 0. Warn: 0. Player version: V1_19. TPS: [19.999979065355248, 20.000002589200335, 20.000000623822242]
2022-07-25 13:47:57.409: (105ms) 84% TIMER > Flying: 0, position: 8, look: 5, positionLook: 4, sum: 27.0, median: 17. Player version: V1_19. TPS: [19.99998352368024, 19.999992257402997, 19.999999521155566]
2022-07-25 14:02:45.401: (72ms) 98% BLINK > PositionLook packet: 31 Position Packet: 47 (=78) Ping: 72 Warn for Timer: 0. Player version: V1_19. TPS: [20.00002272169248, 20.000001620466797, 20.00000022266667]
2022-07-25 14:02:48.401: (61ms) 85% TIMER > Flying: 0, position: 14, look: 0, positionLook: 6, sum: 28.0, median: 20. Player version: V1_19. TPS: [19.999980140353053, 20.000000725400028, 19.999997782000246]
2022-07-25 14:02:49.404: (61ms) 85% TIMER > Flying: 0, position: 17, look: 0, positionLook: 3, sum: 32.0, median: 20. Player version: V1_19. TPS: [19.99998094168483, 19.999995807134212, 20.000000123577777]
2022-07-25 14:04:37.229: (26ms) 90% SPEED > Calculated speed: 0.30096926745471736, Walk Speed: 0.2, Velocity Y: 0.03611193207035214,-0.1552320045166016,0.014801874633881539, speed: 0.3453139670091922. Player version: V1_19. TPS: [19.99998439434551, 20.00006219426007, 20.00000199193353]
2022-07-25 14:13:11.294: (110ms) 68% FASTPLACE > Block placed too quickly. Last time: 16, Last with ping: 18. Ping: 110. Player version: V1_19. TPS: [20.000017173014747, 19.999995994134135, 20.000000998333384]
2022-07-25 14:13:11.304: (110ms) 62% FASTPLACE > Block placed too quickly. Last time: 10, Last with ping: 12. Ping: 110. Player version: V1_19. TPS: [20.000017173014747, 19.999995994134135, 20.000000998333384]
2022-07-25 14:23:09.214: (104ms) 90% SPEED > Calculated speed: 0.3175287152516035, Walk Speed: 0.2, Velocity Y: 0.037703000798400464,-0.1552320045166016,0.007838536778243572, speed: 0.36095398161264347. Player version: V1_19. TPS: [19.75051450677868, 19.952721095571967, 19.98317048828326]
2022-07-25 14:23:19.576: (89ms) 94% BLINK > PositionLook packet: 35 Position Packet: 39 (=74) Ping: 89 Warn for Timer: 0. Player version: V1_19. TPS: [20.022381348240355, 19.98546934680303, 19.995154570416087]
2022-07-25 14:23:24.534: (89ms) 85% TIMER > Flying: 0, position: 6, look: 0, positionLook: 9, sum: 29.0, median: 19. Player version: V1_19. TPS: [19.992024720189747, 19.995088571269534, 19.998361818192972]
2022-07-25 14:27:03.118: (123ms) 90% SPEED > Calculated speed: 0.30934508702922703, Walk Speed: 0.2, Velocity Y: 0.004642540035067603,-0.230527368912964,0.012640847966765675, speed: 0.32113875363706285. Player version: V1_19. TPS: [19.99998314568087, 20.012684431441137, 19.999995501245458]
2022-07-25 14:34:23.684: (38ms) 68% FASTPLACE > Block placed too quickly. Last time: 17, Last with ping: 18. Ping: 38. Player version: V1_19. TPS: [20.00001100367272, 20.00000300000045, 20.00000320544496]
2022-07-25 14:36:59.669: (53ms) 91% FASTPLACE > Block placed too quickly. Last time: 40, Last with ping: 41. Ping: 53. Player version: V1_19. TPS: [19.999992395669558, 19.999998055666854, 20.007802518822377]
2022-07-25 14:38:00.431: (38ms) 79% FASTPLACE > Block placed too quickly. Last time: 28, Last with ping: 29. Ping: 38. Player version: V1_19. TPS: [20.000028964708616, 20.000404570117016, 20.000001876355732]
2022-07-25 14:39:24.399: (35ms) 85% TIMER > Flying: 0, position: 7, look: 0, positionLook: 12, sum: 27.0, median: 20. Player version: V1_19. TPS: [19.999974157033392, 20.000003020067123, 19.999998767888965]
2022-07-25 14:40:48.402: (30ms) 70% BLINK > No packet. Last other than KeepAlive: PacketPlayInPositionLook there is: 3603ms . Ping: 30. Warn: 1. Player version: V1_19. TPS: [20.000001620666797, 20.00000075073336, 20.00000088331115]
2022-07-25 14:42:23.4: (98ms) 81% BLINK > PositionLook packet: 37 Position Packet: 24 (=61) Ping: 98 Warn for Timer: 2. Player version: V1_19. TPS: [19.999985740676834, 20.000002292000264, 20.000001290844526]
2022-07-25 14:44:15.373: (67ms) 75% FASTPLACE > Block placed too quickly. Last time: 24, Last with ping: 25. Ping: 67. Player version: V1_19. TPS: [19.999960810410126, 20.000001825866832, 20.00000006028889]
2022-07-25 14:45:19.4: (42ms) 83% BLINK > PositionLook packet: 31 Position Packet: 32 (=63) Ping: 42 Warn for Timer: 3. Player version: V1_19. TPS: [19.999983591346794, 19.99999763520028, 20.00000136228898]
2022-07-25 14:48:54.664: (142ms) 83% BLINK > PositionLook packet: 7 Position Packet: 56 (=63) Ping: 142 Warn for Timer: 4. Player version: V1_19. TPS: [19.99740279331793, 19.999857074288062, 19.999827783527383]
2022-07-25 14:51:10.399: (47ms) 100% BLINK > PositionLook packet: 63 Position Packet: 46 (=109) Ping: 47 Warn for Timer: 5. Player version: V1_19. TPS: [20.003303878690577, 19.999998214800158, 19.999998393733463]
2022-07-26 09:16:52.57: (29ms) 90% SPEED > Calculated speed: 0.32665944781377243, Walk Speed: 0.2, Velocity Y: 0.018091152383971392,-0.230527368912964,0.0201738445158156, speed: 0.3568643685642981. Player version: V1_19. TPS: [20.00004865878505, 20.000011377806473, 20.00000347495616]
2022-07-26 09:21:29.417: (34ms) 90% SPEED > Calculated speed: 0.30084071535528745, Walk Speed: 0.2, Velocity Y: -0.02461450787065026,-0.1552320045166016,0.020518557346287193, speed: 0.33702034385095214. Player version: V1_19. TPS: [20.000042102421965, 20.000008523136966, 19.99999938982224]
2022-07-26 09:23:14.081: (30ms) 78% STEP > Basic Y diff: 0.6299999803304672, with boost: 0.6299999803304672 (because of boost amplifier 0.0) Dir Y: -0.7206539893385497. Player version: V1_19. TPS: [19.99865981814372, 19.99975489367056, 19.99990901163617]
2022-07-26 09:32:10.922: (29ms) 90% SPEED > Calculated speed: 0.3075512657196463, Walk Speed: 0.2, Velocity Y: 0.026916108166583227,-0.230527368912964,-0.017389895696134493, speed: 0.3431111482303275. Player version: V1_19. TPS: [20.000015790679132, 19.999999471133346, 20.000076987163016]
2022-07-26 09:32:48.477: (31ms) 90% SPEED > Calculated speed: 0.31307576012479876, Walk Speed: 0.2, Velocity Y: 0.0,-0.1552320045166016,-0.046094465049266876, speed: 0.36678290463685714. Player version: V1_19. TPS: [19.999953209776134, 19.99999817320017, 19.999999807244446]
2022-07-26 09:41:39.398: (37ms) 90% SPEED > Calculated speed: 0.3229271231173334, Walk Speed: 0.2, Velocity Y: -0.023362198133605513,-0.1552320045166016,0.030350085100745144, speed: 0.3679141436272789. Player version: V1_19. TPS: [19.999843763220507, 19.999966402523107, 19.999987945273933]
2022-07-26 09:42:02.65: (35ms) 90% SPEED > Calculated speed: 0.3146956617595887, Walk Speed: 0.2, Velocity Y: 0.0,-0.1552320045166016,0.04600423333887289, speed: 0.3683753311910807. Player version: V1_19. TPS: [19.99997645902771, 20.000052596804988, 20.000000889555594]
2022-07-26 10:06:32.935: (30ms) 90% FLY > Player not in ground (6 air blocks down), distance Y: 0.08622827150377077, inBoat: false. Warn for fly: 0. Player version: V1_19. TPS: [19.915120906313142, 19.65566784609473, 19.883881974085043]
2022-07-26 10:51:28.332: (149ms) 90% SPEED > Calculated speed: 0.31996875876746944, Walk Speed: 0.2, Velocity Y: 0.0144772120664118,-0.1552320045166016,0.03447773786894043, speed: 0.36366386195677197. Player version: V1_19. TPS: [20.00000914233751, 19.999997841600234, 20.000057462187318]
2022-07-26 11:02:10.929: (43ms) 85% INVENTORYMOVE > Sprint: true, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.08329314325135329,time=5}, vel: 0.0,-0.03927536417200197,0.0, velLen: 0.03927536417200197, fd: 0.00000. Player version: V1_19. TPS: [20.00002511769821, 20.00000922920426, 20.00000280000039]
2022-07-26 11:02:10.982: (43ms) 86% INVENTORYMOVE > Sprint: true, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.14346147647393082,time=6}, vel: 0.0,-0.05299669447557338,0.0, velLen: 0.05299669447557338, fd: 0.00000. Player version: V1_19. TPS: [20.00002511769821, 20.00000922920426, 20.00000280000039]
2022-07-26 11:02:11.024: (43ms) 87% INVENTORYMOVE > Sprint: true, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.20569836690912913,time=7}, vel: 0.0,-0.04412173750983332,0.0, velLen: 0.04412173750983332, fd: 0.00000. Player version: V1_19. TPS: [20.00002511769821, 20.00000922920426, 20.00000280000039]
2022-07-26 11:02:11.082: (43ms) 88% INVENTORYMOVE > Sprint: true, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.2394234075986837,time=8}, vel: 0.0,-0.04986206001509631,0.0, velLen: 0.04986206001509631, fd: 0.00000. Player version: V1_19. TPS: [20.00002511769821, 20.00000922920426, 20.00000280000039]
2022-07-26 11:02:11.127: (43ms) 89% INVENTORYMOVE > Sprint: true, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.2580625983838136,time=9}, vel: 0.0,-0.04614921919889512,0.0, velLen: 0.04614921919889512, fd: 0.00000. Player version: V1_19. TPS: [20.00002511769821, 20.00000922920426, 20.00000280000039]
2022-07-26 11:02:11.174: (43ms) 90% INVENTORYMOVE > Sprint: true, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.2682847228409497,time=10}, vel: 0.0,-0.0784000015258789,0.0, velLen: 0.0784000015258789, fd: 0.00000. Player version: V1_19. TPS: [20.00002511769821, 20.00000922920426, 20.00000280000039]
2022-07-26 11:02:12.922: (43ms) 94% INVENTORYMOVE > Sprint: false, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.11827837110780615,time=14}, vel: 0.0,-0.07544406518948656,0.01998970002322914, velLen: 0.07804738995850012, fd: 0.00000. Player version: V1_19. TPS: [20.000006436335404, 20.000004883801193, 20.0000017592446]
2022-07-26 11:02:13.677: (43ms) 99% INVENTORYMOVE > Sprint: false, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.09366939906152562,time=19}, vel: 0.0,-0.0784000015258789,0.001748758852934409, velLen: 0.07841950265580323, fd: 0.00000. Player version: V1_19. TPS: [20.000575189875025, 20.00002455016347, 19.999969877712033]
2022-07-26 11:02:14.023: (43ms) 100% INVENTORYMOVE > Sprint: false, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.133989332169435,time=22}, vel: 0.0,-0.07544406518948656,0.0, velLen: 0.07544406518948656, fd: 0.00000. Player version: V1_19. TPS: [20.000575189875025, 20.00002455016347, 19.999969877712033]
2022-07-26 11:02:14.172: (43ms) 100% INVENTORYMOVE > Sprint: false, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.15866815640565235,time=23}, vel: 0.0,-0.0784000015258789,0.0, velLen: 0.0784000015258789, fd: 0.00000. Player version: V1_19. TPS: [20.000575189875025, 20.00002455016347, 19.999969877712033]
2022-07-26 11:02:14.532: (43ms) 100% INVENTORYMOVE > Sprint: false, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.15177271369659037,time=26}, vel: 0.0,-0.07544406518948656,0.0, velLen: 0.07544406518948656, fd: 0.00000. Player version: V1_19. TPS: [20.000575189875025, 20.00002455016347, 19.999969877712033]
2022-07-26 11:02:14.675: (43ms) 100% INVENTORYMOVE > Sprint: false, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.13227149861903223,time=28}, vel: 0.0,-0.0784000015258789,0.0, velLen: 0.0784000015258789, fd: 0.00000. Player version: V1_19. TPS: [20.000034311725532, 20.000021654223445, 20.000002794267058]
2022-07-26 11:02:15.02: (43ms) 100% INVENTORYMOVE > Sprint: false, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.09763153376162205,time=31}, vel: 0.0,-0.07544406518948656,0.0, velLen: 0.07544406518948656, fd: 0.00000. Player version: V1_19. TPS: [20.000034311725532, 20.000021654223445, 20.000002794267058]
2022-07-26 11:02:15.521: (43ms) 100% INVENTORYMOVE > Sprint: false, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.07796184277169457,time=33}, vel: 0.0,-0.0784000015258789,0.0, velLen: 0.0784000015258789, fd: 0.00000. Player version: V1_19. TPS: [20.000034311725532, 20.000021654223445, 20.000002794267058]
2022-07-26 11:02:15.583: (43ms) 100% INVENTORYMOVE > Sprint: false, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.12366326294245203,time=34}, vel: 0.0,-0.0784000015258789,0.0, velLen: 0.0784000015258789, fd: 0.00000. Player version: V1_19. TPS: [20.000034311725532, 20.000021654223445, 20.000002794267058]
2022-07-26 11:02:15.725: (43ms) 100% INVENTORYMOVE > Sprint: true, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.08366085737053057,time=36}, vel: 0.0,-0.0784000015258789,0.0, velLen: 0.0784000015258789, fd: 0.00000. Player version: V1_19. TPS: [19.99995689309291, 19.9999950982012, 20.0000017145557]
2022-07-26 11:02:15.775: (43ms) 100% INVENTORYMOVE > Sprint: true, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.1979913401132652,time=37}, vel: 0.0,-0.0784000015258789,0.0, velLen: 0.0784000015258789, fd: 0.00000. Player version: V1_19. TPS: [19.99995689309291, 19.9999950982012, 20.0000017145557]
2022-07-26 11:02:15.833: (43ms) 100% INVENTORYMOVE > Sprint: true, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.21043096378953838,time=38}, vel: 0.0,-0.0784000015258789,0.0, velLen: 0.0784000015258789, fd: 0.00000. Player version: V1_19. TPS: [19.99995689309291, 19.9999950982012, 20.0000017145557]
2022-07-26 11:02:16.186: (43ms) 100% INVENTORYMOVE > Sprint: false, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.14474838314741614,time=41}, vel: 0.0,-0.07544406518948656,0.0, velLen: 0.07544406518948656, fd: 0.00000. Player version: V1_19. TPS: [19.99995689309291, 19.9999950982012, 20.0000017145557]
2022-07-26 11:02:16.325: (43ms) 100% INVENTORYMOVE > Sprint: false, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.13824100080433746,time=43}, vel: 0.0,-0.0784000015258789,0.0, velLen: 0.0784000015258789, fd: 0.00000. Player version: V1_19. TPS: [19.99995689309291, 19.9999950982012, 20.0000017145557]
2022-07-26 11:02:16.374: (43ms) 100% INVENTORYMOVE > Sprint: false, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.2005505326720362,time=44}, vel: 0.0,-0.0784000015258789,0.0, velLen: 0.0784000015258789, fd: 0.00000. Player version: V1_19. TPS: [19.99995689309291, 19.9999950982012, 20.0000017145557]
2022-07-26 11:02:16.422: (43ms) 100% INVENTORYMOVE > Sprint: false, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.20106612244949434,time=45}, vel: 0.0,-0.0784000015258789,0.0, velLen: 0.0784000015258789, fd: 0.00000. Player version: V1_19. TPS: [19.99995689309291, 19.9999950982012, 20.0000017145557]
2022-07-26 11:02:16.873: (43ms) 100% INVENTORYMOVE > Sprint: false, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.08435079937388613,time=49}, vel: 0.0,-0.07544406518948656,0.0, velLen: 0.07544406518948656, fd: 0.00000. Player version: V1_19. TPS: [19.99994713647306, 19.999988794006278, 19.999996714644983]
2022-07-26 11:02:17.028: (43ms) 100% INVENTORYMOVE > Sprint: false, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.11928877764161891,time=51}, vel: 0.0,-0.0784000015258789,0.0, velLen: 0.0784000015258789, fd: 0.00000. Player version: V1_19. TPS: [19.99994713647306, 19.999988794006278, 19.999996714644983]
2022-07-26 11:02:17.375: (43ms) 100% INVENTORYMOVE > Sprint: false, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.14672364752915176,time=54}, vel: 0.0,-0.07544406518948656,0.0, velLen: 0.07544406518948656, fd: 0.00000. Player version: V1_19. TPS: [19.99994713647306, 19.999988794006278, 19.999996714644983]
2022-07-26 11:02:17.621: (40ms) 100% INVENTORYMOVE > Sprint: false, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.0707364468405774,time=58}, vel: 0.0,-0.0784000015258789,0.0, velLen: 0.0784000015258789, fd: 0.00000. Player version: V1_19. TPS: [19.99994713647306, 19.999988794006278, 19.999996714644983]
2022-07-26 11:02:17.675: (40ms) 100% INVENTORYMOVE > Sprint: false, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.13521278611702864,time=59}, vel: 0.0,-0.0784000015258789,0.0, velLen: 0.0784000015258789, fd: 0.00000. Player version: V1_19. TPS: [19.999984470678726, 19.999992839202562, 19.99999782884468]
2022-07-26 11:02:17.83: (40ms) 100% INVENTORYMOVE > Sprint: true, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.09372435123277573,time=61}, vel: 0.0,-0.0784000015258789,0.0, velLen: 0.0784000015258789, fd: 0.00000. Player version: V1_19. TPS: [19.999984470678726, 19.999992839202562, 19.99999782884468]
2022-07-26 11:02:17.875: (40ms) 100% INVENTORYMOVE > Sprint: true, Sneak: false, data: InventoryMoveData{sprint=false,sneak=false,distance=0.20647789589511847,time=62}, vel: 0.0,-0.0784000015258789,0.0, velLen: 0.0784000015258789, fd: 0.00000. Player version: V1_19. TPS: [19.999984470678726, 19.999992839202562, 19.99999782884468]
